persona_id,country,sex,age_group,education,n_respondents,question_id,question_text,scale_description,mean_response
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q25,Would you not like to have unmarried couples living together as neighbors?,"1=Mentioned, 2=Not mentioned",1.5
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q250,How important is it for you to live in a country that is governed democratically?,1=Not at all important to 10=Absolutely important,8.84
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q251,How democratically is this country being governed today?,1=Not at all democratic to 10=Completely democratic,7.2
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q252,How satisfied are you with how the political system is functioning in your country?,1=Not satisfied at all to 10=Completely satisfied,7.71
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q253,How much respect is there for individual human rights in this country?,"1=A great deal, 2=Fairly much, 3=Not much, 4=No respect at all",1.82
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q254,How proud are you to be a citizen of your country?,"1=Very proud, 2=Quite proud, 3=Not very proud, 4=Not at all proud",1.65
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q255,"How close do you feel to your village, town, or city?","1=Very close, 2=Close, 3=Not very close, 4=Not close at all",1.86
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q256,"How close do you feel to your county, region, or district?","1=Very close, 2=Close, 3=Not very close, 4=Not close at all",1.99
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q257,How close do you feel to your country?,"1=Very close, 2=Close, 3=Not very close, 4=Not close at all",1.66
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q258,How close do you feel to your continent?,"1=Very close, 2=Close, 3=Not very close, 4=Not close at all",2.52
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q259,How close do you feel to the world?,"1=Very close, 2=Close, 3=Not very close, 4=Not close at all",2.73
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q26,Would you not like to have people who speak a different language as neighbors?,"1=Mentioned, 2=Not mentioned",1.74
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q27,One of my main goals in life has been to make my parents proud.,"1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",1.89
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q28,"When a mother works for pay, the children suffer.","1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",2.44
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q29,"On the whole, men make better political leaders than women do.","1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",2.39
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q3,How important is leisure time in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",2.17
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q30,A university education is more important for a boy than for a girl.,"1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",2.84
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q31,"On the whole, men make better business executives than women do.","1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",2.62
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q32,Being a housewife is just as fulfilling as working for pay.,"1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",2.07
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q33,"When jobs are scarce, men should have more right to a job than women.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.57
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q34,"When jobs are scarce, employers should give priority to people of this country over immigrants.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.19
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q35,"If a woman earns more money than her husband, it is almost certain to cause problems.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.46
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q36,Homosexual couples are as good parents as other couples.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.85
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q37,It is a duty towards society to have children.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.01
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q38,Adult children have the duty to provide long-term care for their parents.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",1.39
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q39,People who don't work turn lazy.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",1.99
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q4,How important is politics in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",2.27
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q40,Work is a duty towards society.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",1.89
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q41,"Work should always come first, even if it means less spare time.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q42,Which best describes your attitude toward society?,"1=Must be radically changed by revolution, 2=Must be gradually improved by reforms, 3=Must be valiantly defended against subversive forces",1.97
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q43,"Less importance placed on work in our lives — would this be a good thing, bad thing, or don't you mind?","1=Good, 2=Don't mind, 3=Bad",2.36
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q44,"More emphasis on the development of technology — would this be a good thing, bad thing, or don't you mind?","1=Good, 2=Don't mind, 3=Bad",1.09
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q45,"Greater respect for authority — would this be a good thing, bad thing, or don't you mind?","1=Good, 2=Don't mind, 3=Bad",1.53
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q46,"Taking all things together, would you say you are happy?","1=Very happy, 2=Rather happy, 3=Not very happy, 4=Not at all happy",1.84
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q47,"All in all, how would you describe your state of health these days?","1=Very good, 2=Good, 3=Fair, 4=Poor, 5=Very poor",2.38
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q48,How much freedom of choice and control do you feel you have over the way your life turns out?,1=No choice at all to 10=A great deal of choice,7.01
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q49,"All things considered, how satisfied are you with your life as a whole these days?",1=Completely dissatisfied to 10=Completely satisfied,7.46
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q5,How important is work in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.72
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q50,How satisfied are you with the financial situation of your household?,1=Completely dissatisfied to 10=Completely satisfied,6.39
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q51,"In the last 12 months, how often have you or your family gone without enough food to eat?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.83
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q52,"In the last 12 months, how often have you or your family felt unsafe from crime in your home?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.64
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q53,"In the last 12 months, how often have you or your family gone without medicine or medical treatment?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.61
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q54,"In the last 12 months, how often have you or your family gone without a cash income?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.53
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q55,"In the last 12 months, how often have you or your family gone without a safe shelter over your head?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.88
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q56,"Comparing your standard of living with your parents when they were about your age, would you say you are:","1=Better off, 2=Worse off, 3=About the same",1.22
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q57,"Generally speaking, would you say that most people can be trusted or that you need to be very careful?","1=Most people can be trusted, 2=Need to be very careful",1.39
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q58,How much do you trust your family?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",1.2
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q59,How much do you trust your neighborhood?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",1.9
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q60,How much do you trust people you know personally?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",1.97
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q61,How much do you trust people you meet for the first time?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",3.02
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q62,How much do you trust people of another religion?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",3.02
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q63,How much do you trust people of another nationality?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",3.1
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q65,How much confidence do you have in the armed forces?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.45
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q66,How much confidence do you have in the press?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.16
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q67,How much confidence do you have in television?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.09
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q68,How much confidence do you have in labor unions?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.22
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q69,How much confidence do you have in the police?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.96
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q7,Do you consider good manners to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.16
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q70,How much confidence do you have in the courts?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.91
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q71,How much confidence do you have in the government?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.48
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q72,How much confidence do you have in political parties?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.61
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q73,How much confidence do you have in parliament?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.63
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q74,How much confidence do you have in the civil service?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.88
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q75,How much confidence do you have in universities?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.7
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q76,How much confidence do you have in elections?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.35
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q77,How much confidence do you have in major companies?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.18
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q78,How much confidence do you have in banks?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.76
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q79,How much confidence do you have in environmental organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.02
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q8,Do you consider independence to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.3
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q80,How much confidence do you have in women's organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",1.98
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q81,How much confidence do you have in charitable or humanitarian organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.12
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q9,Do you consider hard work to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.22
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q95,Are you a member of a sport or recreational organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.04
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q96,"Are you a member of an art, music or educational organization?","0=Don't belong, 1=Inactive member, 2=Active member",0.05
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q97,Are you a member of a labor union?,"0=Don't belong, 1=Inactive member, 2=Active member",0.08
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q98,Are you a member of a political party?,"0=Don't belong, 1=Inactive member, 2=Active member",0.1
CHN_Male_50-64_Lower,CHN,Male,50-64,Lower,256,Q99,Are you a member of an environmental organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.03
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q1,How important is family in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q10,Do you consider feeling of responsibility to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q100,Are you a member of a professional association?,"0=Don't belong, 1=Inactive member, 2=Active member",0.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q101,Are you a member of a humanitarian or charitable organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q102,Are you a member of a consumer organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q103,Are you a member of a self-help group or mutual aid group?,"0=Don't belong, 1=Inactive member, 2=Active member",0.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q104,Are you a member of a women's group?,"0=Don't belong, 1=Inactive member, 2=Active member",0.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q106,Where would you place your views on income equality vs. incentives for individual effort?,1=Incomes should be more equal to 10=Greater incentives for individual effort,6.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q107,Where would you place your views on private vs. government ownership of business?,1=Private ownership should be increased to 10=Government ownership should be increased,6.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q108,Where would you place your views on government vs. personal responsibility?,1=Government should take more responsibility to 10=People should take more responsibility,3.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q109,Where would you place your views on whether competition is good or harmful?,1=Competition is good to 10=Competition is harmful,2.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q11,Do you consider imagination to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q110,Where would you place your views on whether hard work brings a better life?,1=Hard work usually brings a better life to 10=It is more a matter of luck and connections,4.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q111,Which comes closer to your view on environment vs. economic growth?,"1=Protecting environment priority, 2=Economic growth priority, 3=Other",1.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q112,How would you rate corruption in your country?,1=No corruption to 10=Abundant corruption,7.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q113,How many state authorities do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q114,How many business executives do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q115,How many local authorities do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q116,How many civil service providers do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q117,How many journalists and media do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q118,How often do ordinary people have to pay a bribe to get services?,"1=Never, 2=Rarely, 3=Frequently, 4=Always",3.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q119,"Do you agree that on the whole, women are less corrupt than men?","1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree, 0=Hard to say",2.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q12,Do you consider tolerance and respect for other people to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q120,How high is the risk of being held accountable for bribery in this country?,1=No risk at all to 10=Very high risk,6.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q121,How would you evaluate the impact of immigrants on the development of your country?,"1=Very bad, 2=Quite bad, 3=Neither good nor bad, 4=Quite good, 5=Very good",3.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q122,Immigration fills important job vacancies.,"0=Disagree, 1=Hard to say, 2=Agree",1.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q123,Immigration strengthens cultural diversity.,"0=Disagree, 1=Hard to say, 2=Agree",1.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q124,Immigration increases the crime rate.,"0=Disagree, 1=Hard to say, 2=Agree",1.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q126,Immigration increases the risks of terrorism.,"0=Disagree, 1=Hard to say, 2=Agree",1.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q127,Immigration offers people from poor countries a better living.,"0=Disagree, 1=Hard to say, 2=Agree",1.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q128,Immigration increases unemployment.,"0=Disagree, 1=Hard to say, 2=Agree",0.75
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q129,Immigration leads to social conflict.,"0=Disagree, 1=Hard to say, 2=Agree",0.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q13,"Do you consider thrift, saving money and things to be especially important for children to learn at home?","1=Mentioned, 2=Not mentioned",1.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q131,How secure do you feel these days?,"1=Very secure, 2=Quite secure, 3=Not very secure, 4=Not at all secure",1.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q14,Do you consider determination and perseverance to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q142,How worried are you about losing your job or not finding a job?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.82
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q143,How worried are you about not being able to give your children a good education?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.09
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q144,Have you been the victim of a crime during the past year?,"1=Yes, 2=No",1.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q145,Has someone in your family been the victim of a crime during the past year?,"1=Yes, 2=No",1.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q146,How worried are you about a war involving your country?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q147,How worried are you about a terrorist attack?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.75
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q149,"If you had to choose between freedom and equality, which would you consider more important?","1=Freedom, 2=Equality",1.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q150,"If you had to choose between freedom and security, which would you consider more important?","1=Freedom, 2=Security",2
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q151,"If it came to that, would you be willing to fight for your country?","1=Yes, 2=No",1.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q152,What should be the most important aim of the country for the next ten years? (First choice),"1=High economic growth, 2=Strong defense, 3=More say in jobs/community, 4=More beautiful cities",2.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q153,What should be the most important aim of the country for the next ten years? (Second choice),"1=High economic growth, 2=Strong defense, 3=More say in jobs/community, 4=More beautiful cities",2.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q154,Which is most important? (First choice),"1=Maintaining order, 2=Giving people more say, 3=Fighting rising prices, 4=Protecting free speech",2.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q155,Which is most important? (Second choice),"1=Maintaining order, 2=Giving people more say, 3=Fighting rising prices, 4=Protecting free speech",1.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q156,Which is most important? (First choice),"1=Stable economy, 2=More humane society, 3=Ideas count more than money, 4=Fight against crime",1.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q157,Which is most important? (Second choice),"1=Stable economy, 2=More humane society, 3=Ideas count more than money, 4=Fight against crime",2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q158,"Science and technology are making our lives healthier, easier, and more comfortable.",1=Completely disagree to 10=Completely agree,8.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q159,"Because of science and technology, there will be more opportunities for the next generation.",1=Completely disagree to 10=Completely agree,8.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q16,Do you consider not being selfish (unselfishness) to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q161,One of the bad effects of science is that it breaks down people's ideas of right and wrong.,1=Completely disagree to 10=Completely agree,4.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q162,It is not important for me to know about science in my daily life.,1=Completely disagree to 10=Completely agree,2.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q163,Would you say the world is better off or worse off because of science and technology?,1=A lot worse off to 10=A lot better off,8.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q17,Do you consider obedience to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",2
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q176,How much do you agree that one often has trouble deciding which moral rules are right?,1=Completely agree to 10=Completely disagree,4.82
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q177,Can claiming government benefits to which you are not entitled ever be justified?,1=Never justifiable to 10=Always justifiable,2.92
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q178,Can avoiding a fare on public transport ever be justified?,1=Never justifiable to 10=Always justifiable,1
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q179,Can stealing property ever be justified?,1=Never justifiable to 10=Always justifiable,1
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q18,Would you not like to have drug addicts as neighbors?,"1=Mentioned, 2=Not mentioned",1
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q180,Can cheating on taxes ever be justified?,1=Never justifiable to 10=Always justifiable,1.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q181,Can someone accepting a bribe in the course of their duties ever be justified?,1=Never justifiable to 10=Always justifiable,1
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q182,Can homosexuality ever be justified?,1=Never justifiable to 10=Always justifiable,2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q183,Can prostitution ever be justified?,1=Never justifiable to 10=Always justifiable,1.67
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q184,Can abortion ever be justified?,1=Never justifiable to 10=Always justifiable,3
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q185,Can divorce ever be justified?,1=Never justifiable to 10=Always justifiable,4.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q186,Can sex before marriage ever be justified?,1=Never justifiable to 10=Always justifiable,3.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q187,Can suicide ever be justified?,1=Never justifiable to 10=Always justifiable,2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q188,Can euthanasia ever be justified?,1=Never justifiable to 10=Always justifiable,3.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q189,Can a man beating his wife ever be justified?,1=Never justifiable to 10=Always justifiable,1.42
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q19,Would you not like to have people of a different race as neighbors?,"1=Mentioned, 2=Not mentioned",2
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q190,Can parents beating children ever be justified?,1=Never justifiable to 10=Always justifiable,2.17
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q191,Can violence against other people ever be justified?,1=Never justifiable to 10=Always justifiable,1.75
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q192,"Can terrorism as a political, ideological or religious means ever be justified?",1=Never justifiable to 10=Always justifiable,1.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q193,Can having casual sex ever be justified?,1=Never justifiable to 10=Always justifiable,1.83
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q194,Can political violence ever be justified?,1=Never justifiable to 10=Always justifiable,1.5
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q195,Can the death penalty ever be justified?,1=Never justifiable to 10=Always justifiable,6.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q196,Should the government have the right to keep people under video surveillance in public areas?,"1=Definitely should, 2=Probably should, 3=Probably should not, 4=Definitely should not",2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q197,Should the government have the right to monitor all e-mails and information on the Internet?,"1=Definitely should, 2=Probably should, 3=Probably should not, 4=Definitely should not",2.25
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q198,Should the government have the right to collect information about anyone without their knowledge?,"1=Definitely should, 2=Probably should, 3=Probably should not, 4=Definitely should not",2.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q199,How interested would you say you are in politics?,"1=Very interested, 2=Somewhat interested, 3=Not very interested, 4=Not at all interested",2.08
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q2,How important are friends in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.58
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q20,Would you not like to have people who have AIDS as neighbors?,"1=Mentioned, 2=Not mentioned",1.33
CHN_Male_65+_Higher,CHN,Male,65+,Higher,12,Q200,"When you get together with friends, do you discuss political matters?","1=Frequently, 2=Occasionally, 3=Never",1.58
