persona_id,country,sex,age_group,education,n_respondents,question_id,question_text,scale_description,mean_response
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q203,How often do you use radio news to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",3.2
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q204,How often do you use mobile phone to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",1.63
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q205,How often do you use email to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",3.04
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q206,How often do you use the Internet to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",1.65
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q207,"How often do you use social media (Facebook, Twitter, etc.) to obtain information?","1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",2.23
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q208,How often do you talk with friends or colleagues to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",2.36
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q209,"Have you signed a petition, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.8
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q21,Would you not like to have immigrants/foreign workers as neighbors?,"1=Mentioned, 2=Not mentioned",1.95
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q210,"Have you joined in boycotts, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",2.32
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q211,"Have you attended peaceful demonstrations, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",2.21
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q212,"Have you joined strikes, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",2.44
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q213,"Have you donated to a group or campaign, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",2.05
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q214,"Have you contacted a government official, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",2.16
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q216,"Have you encouraged others to vote, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.82
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q217,"Have you searched online for information about politics, might you, or would you never?","1=Have done, 2=Might do, 3=Would never do",1.6
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q218,"Have you signed an electronic petition, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.81
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q219,"Have you encouraged others online to take political action, might you, or would you never?","1=Have done, 2=Might do, 3=Would never do",1.98
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q22,Would you not like to have homosexuals as neighbors?,"1=Mentioned, 2=Not mentioned",1.9
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q220,"Have you organized political activities or protests online, might you, or would you never?","1=Have done, 2=Might do, 3=Would never do",2.45
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q221,"When elections take place at the local level, do you vote always, usually, or never?","1=Always, 2=Usually, 3=Never, 4=Not allowed to vote",2.25
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q222,"When elections take place at the national level, do you vote always, usually, or never?","1=Always, 2=Usually, 3=Never, 4=Not allowed to vote",1.95
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q223,"If there were a national election tomorrow, for which party would you vote?",Country-specific party code,603498.15
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q224,How often are votes counted fairly in this country's elections?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.35
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q225,How often are opposition candidates prevented from running?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.46
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q226,How often does TV news favor the governing party?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.27
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q227,How often are voters bribed?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.67
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q228,How often do journalists provide fair coverage of elections?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.82
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q229,How often are election officials fair?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.65
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q23,Would you not like to have people of a different religion as neighbors?,"1=Mentioned, 2=Not mentioned",1.96
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q230,How often do rich people buy elections?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.1
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q231,How often are voters threatened with violence at the polls?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.94
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q232,How often are voters offered a genuine choice in elections?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.52
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q233,How often do women have equal opportunities to run for office?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.32
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q234,How important is having honest elections for you?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.76
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q235,Having a strong leader who does not have to bother with parliament and elections — is this good or bad?,"1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",2.65
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q236,"Having experts, not government, make decisions — is this good or bad?","1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",2.32
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q237,Having the army rule — is this good or bad?,"1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",3.11
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q238,Having a democratic political system — is this good or bad?,"1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",2.03
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q24,Would you not like to have heavy drinkers as neighbors?,"1=Mentioned, 2=Not mentioned",1.28
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q240,"In political matters, where would you place your views on a left-right scale?",1=Left to 10=Right,4.92
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q241,How essential is it for democracy that governments tax the rich and subsidize the poor?,1=Not essential to 10=Essential,5.71
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q243,How essential is it for democracy that people choose their leaders in free elections?,1=Not essential to 10=Essential,7.4
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q244,How essential is it for democracy that people receive state aid for unemployment?,1=Not essential to 10=Essential,5.5
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q245,How essential is it for democracy that the army takes over when government is incompetent?,1=Not essential to 10=Essential,4.09
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q246,How essential is it for democracy that civil rights protect people from state oppression?,1=Not essential to 10=Essential,7.58
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q247,How essential is it for democracy that the state makes people's incomes equal?,1=Not essential to 10=Essential,4.73
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q248,How essential is it for democracy that people obey their rulers?,1=Not essential to 10=Essential,4.48
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q249,How essential is it for democracy that women have the same rights as men?,1=Not essential to 10=Essential,7.83
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q25,Would you not like to have unmarried couples living together as neighbors?,"1=Mentioned, 2=Not mentioned",1.97
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q250,How important is it for you to live in a country that is governed democratically?,1=Not at all important to 10=Absolutely important,7.16
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q251,How democratically is this country being governed today?,1=Not at all democratic to 10=Completely democratic,5.54
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q252,How satisfied are you with how the political system is functioning in your country?,1=Not satisfied at all to 10=Completely satisfied,4.07
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q253,How much respect is there for individual human rights in this country?,"1=A great deal, 2=Fairly much, 3=Not much, 4=No respect at all",2.46
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q254,How proud are you to be a citizen of your country?,"1=Very proud, 2=Quite proud, 3=Not very proud, 4=Not at all proud",2.22
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q255,"How close do you feel to your village, town, or city?","1=Very close, 2=Close, 3=Not very close, 4=Not close at all",2.31
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q256,"How close do you feel to your county, region, or district?","1=Very close, 2=Close, 3=Not very close, 4=Not close at all",2.33
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q257,How close do you feel to your country?,"1=Very close, 2=Close, 3=Not very close, 4=Not close at all",2.31
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q258,How close do you feel to your continent?,"1=Very close, 2=Close, 3=Not very close, 4=Not close at all",2.46
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q259,How close do you feel to the world?,"1=Very close, 2=Close, 3=Not very close, 4=Not close at all",2.62
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q26,Would you not like to have people who speak a different language as neighbors?,"1=Mentioned, 2=Not mentioned",1.91
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q27,One of my main goals in life has been to make my parents proud.,"1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",1.75
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q28,"When a mother works for pay, the children suffer.","1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",2.99
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q29,"On the whole, men make better political leaders than women do.","1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",2.92
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q3,How important is leisure time in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.69
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q30,A university education is more important for a boy than for a girl.,"1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",3.12
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q31,"On the whole, men make better business executives than women do.","1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",2.97
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q32,Being a housewife is just as fulfilling as working for pay.,"1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree",2.36
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q33,"When jobs are scarce, men should have more right to a job than women.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.48
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q34,"When jobs are scarce, employers should give priority to people of this country over immigrants.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.76
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q35,"If a woman earns more money than her husband, it is almost certain to cause problems.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.54
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q36,Homosexual couples are as good parents as other couples.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.43
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q37,It is a duty towards society to have children.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.46
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q38,Adult children have the duty to provide long-term care for their parents.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.63
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q39,People who don't work turn lazy.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.46
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q4,How important is politics in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",2.57
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q40,Work is a duty towards society.,"1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",2.39
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q41,"Work should always come first, even if it means less spare time.","1=Agree strongly, 2=Agree, 3=Neither agree nor disagree, 4=Disagree, 5=Disagree strongly",3.1
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q42,Which best describes your attitude toward society?,"1=Must be radically changed by revolution, 2=Must be gradually improved by reforms, 3=Must be valiantly defended against subversive forces",1.82
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q43,"Less importance placed on work in our lives — would this be a good thing, bad thing, or don't you mind?","1=Good, 2=Don't mind, 3=Bad",1.76
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q44,"More emphasis on the development of technology — would this be a good thing, bad thing, or don't you mind?","1=Good, 2=Don't mind, 3=Bad",1.48
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q45,"Greater respect for authority — would this be a good thing, bad thing, or don't you mind?","1=Good, 2=Don't mind, 3=Bad",1.67
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q46,"Taking all things together, would you say you are happy?","1=Very happy, 2=Rather happy, 3=Not very happy, 4=Not at all happy",2.07
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q47,"All in all, how would you describe your state of health these days?","1=Very good, 2=Good, 3=Fair, 4=Poor, 5=Very poor",2.28
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q48,How much freedom of choice and control do you feel you have over the way your life turns out?,1=No choice at all to 10=A great deal of choice,7.57
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q49,"All things considered, how satisfied are you with your life as a whole these days?",1=Completely dissatisfied to 10=Completely satisfied,6.44
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q5,How important is work in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.79
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q50,How satisfied are you with the financial situation of your household?,1=Completely dissatisfied to 10=Completely satisfied,5.67
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q51,"In the last 12 months, how often have you or your family gone without enough food to eat?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.28
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q52,"In the last 12 months, how often have you or your family felt unsafe from crime in your home?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.47
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q53,"In the last 12 months, how often have you or your family gone without medicine or medical treatment?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.15
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q54,"In the last 12 months, how often have you or your family gone without a cash income?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.14
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q55,"In the last 12 months, how often have you or your family gone without a safe shelter over your head?","1=Often, 2=Sometimes, 3=Rarely, 4=Never",3.75
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q56,"Comparing your standard of living with your parents when they were about your age, would you say you are:","1=Better off, 2=Worse off, 3=About the same",1.96
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q57,"Generally speaking, would you say that most people can be trusted or that you need to be very careful?","1=Most people can be trusted, 2=Need to be very careful",1.7
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q58,How much do you trust your family?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",1.58
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q59,How much do you trust your neighborhood?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",2.55
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q60,How much do you trust people you know personally?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",1.87
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q61,How much do you trust people you meet for the first time?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",2.96
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q62,How much do you trust people of another religion?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",2.5
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q63,How much do you trust people of another nationality?,"1=Trust completely, 2=Trust somewhat, 3=Do not trust very much, 4=Do not trust at all",2.35
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q65,How much confidence do you have in the armed forces?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.18
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q66,How much confidence do you have in the press?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",3.06
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q67,How much confidence do you have in television?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",3.01
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q68,How much confidence do you have in labor unions?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.71
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q69,How much confidence do you have in the police?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.5
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q7,Do you consider good manners to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.45
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q70,How much confidence do you have in the courts?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.67
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q71,How much confidence do you have in the government?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",3.09
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q72,How much confidence do you have in political parties?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",3.22
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q73,How much confidence do you have in parliament?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",3.11
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q74,How much confidence do you have in the civil service?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.78
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q75,How much confidence do you have in universities?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.6
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q76,How much confidence do you have in elections?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.94
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q77,How much confidence do you have in major companies?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.91
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q78,How much confidence do you have in banks?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.78
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q79,How much confidence do you have in environmental organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.52
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q8,Do you consider independence to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.47
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q80,How much confidence do you have in women's organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.69
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q81,How much confidence do you have in charitable or humanitarian organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.45
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q82,How much confidence do you have in the regional intergovernmental organization?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.82
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q83,How much confidence do you have in the United Nations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.6
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q84,How much confidence do you have in the International Monetary Fund (IMF)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.89
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q85,How much confidence do you have in the International Criminal Court (ICC)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.81
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q86,How much confidence do you have in the North Atlantic Treaty Organization (NATO)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.68
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q87,How much confidence do you have in the World Bank?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.85
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q88,How much confidence do you have in the World Health Organization (WHO)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.6
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q89,How much confidence do you have in the World Trade Organization (WTO)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.75
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q9,Do you consider hard work to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.25
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q90,Should international organizations prioritize being effective or being democratic?,1=Being effective to 10=Being democratic,5.36
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q95,Are you a member of a sport or recreational organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.45
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q96,"Are you a member of an art, music or educational organization?","0=Don't belong, 1=Inactive member, 2=Active member",0.53
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q97,Are you a member of a labor union?,"0=Don't belong, 1=Inactive member, 2=Active member",0.29
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q98,Are you a member of a political party?,"0=Don't belong, 1=Inactive member, 2=Active member",0.49
USA_Male_18-29_Medium,USA,Male,18-29,Medium,106,Q99,Are you a member of an environmental organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.25
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q1,How important is family in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.12
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q10,Do you consider feeling of responsibility to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.43
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q100,Are you a member of a professional association?,"0=Don't belong, 1=Inactive member, 2=Active member",0.42
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q101,Are you a member of a humanitarian or charitable organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.43
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q102,Are you a member of a consumer organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.22
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q103,Are you a member of a self-help group or mutual aid group?,"0=Don't belong, 1=Inactive member, 2=Active member",0.22
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q104,Are you a member of a women's group?,"0=Don't belong, 1=Inactive member, 2=Active member",0.1
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q105,Are you a member of any other organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.33
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q106,Where would you place your views on income equality vs. incentives for individual effort?,1=Incomes should be more equal to 10=Greater incentives for individual effort,5.1
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q107,Where would you place your views on private vs. government ownership of business?,1=Private ownership should be increased to 10=Government ownership should be increased,3.58
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q108,Where would you place your views on government vs. personal responsibility?,1=Government should take more responsibility to 10=People should take more responsibility,5.64
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q109,Where would you place your views on whether competition is good or harmful?,1=Competition is good to 10=Competition is harmful,3.28
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q11,Do you consider imagination to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.69
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q110,Where would you place your views on whether hard work brings a better life?,1=Hard work usually brings a better life to 10=It is more a matter of luck and connections,4.1
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q111,Which comes closer to your view on environment vs. economic growth?,"1=Protecting environment priority, 2=Economic growth priority, 3=Other",1.56
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q112,How would you rate corruption in your country?,1=No corruption to 10=Abundant corruption,8.1
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q113,How many state authorities do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.46
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q114,How many business executives do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.54
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q115,How many local authorities do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.34
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q116,How many civil service providers do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.26
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q117,How many journalists and media do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.5
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q118,How often do ordinary people have to pay a bribe to get services?,"1=Never, 2=Rarely, 3=Frequently, 4=Always",1.99
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q119,"Do you agree that on the whole, women are less corrupt than men?","1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree, 0=Hard to say",1.89
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q12,Do you consider tolerance and respect for other people to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.37
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q120,How high is the risk of being held accountable for bribery in this country?,1=No risk at all to 10=Very high risk,5.57
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q121,How would you evaluate the impact of immigrants on the development of your country?,"1=Very bad, 2=Quite bad, 3=Neither good nor bad, 4=Quite good, 5=Very good",3.1
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q122,Immigration fills important job vacancies.,"0=Disagree, 1=Hard to say, 2=Agree",1.33
